"site_code","SppRich","Simp","Shan","EvenJ","E10","Abund","S_PIE","Turnover","Turnover_app","Turnover_disapp","rare.sppRich","ept_spp_richness","ept_abundance","insect_spp_richness","insect_abundance","crustacea_spp_richness","crustacea_abundance","mollusc_spp_richness","mollusc_abundance","annelid_spp_richness","annelid_abundance"
"LTR65_2013",35,0.962340058172178,3.36814814297001,0.947346950205213,0.0962328040848575,843,27.3844907407406,"0.652173913043478","0.41304347826087","0.239130434782609",26.3010566089222,14,371,13,306,NA,NA,7,158,1,8
"LTR65_2014",31,0.819394398052992,2.17843439525873,0.634374639606538,0.0702720772664106,341,5.61181026137464,"0.754716981132076","0.339622641509434","0.415094339622642",13.8633421329136,18,224,10,113,1,2,1,1,1,1
"LTR65_2015",41,0.786135537411531,2.26069488043808,0.608765587372695,0.05513889952288,623,4.70365604971839,"0.588235294117647","0.392156862745098","0.196078431372549",15.7004814967579,18,463,18,137,2,3,3,20,NA,NA
"LTR65_2016",26,0.918770247933884,2.84436190488811,0.8730133903937,0.109398534803389,275,12.8408316291752,"0.844827586206897","0.293103448275862","0.551724137931034",19.8034962743667,12,111,7,64,NA,NA,4,39,3,61
"LTR65_2017",13,0.841656804733728,2.12008784137012,0.826561286757066,0.163083680105394,65,6.88741721854305,"0.852941176470588","0.235294117647059","0.617647058823529",13,10,39,1,1,1,7,NA,NA,1,18
"LTR65_2020",27,0.936145891686475,2.93236769929819,0.8897187022649,0.108606211085118,514,16.1214233308878,"0.888888888888889","0.638888888888889","0.25",19.711602238061,9,186,11,207,2,3,3,65,2,53
"LTR70_2010",38,0.909557992395884,2.85738915236814,0.785517930545202,0.0751944513781089,522,11.2744382721167,"NA","NA","NA",35.9447762692198,16,186,13,116,1,8,5,170,3,42
"LTR70_2012",27,0.871393781639057,2.50117592609305,0.758889480208201,0.0926361454108538,1607,7.80861814397057,"0.75","0.269230769230769","0.480769230769231",23.9486538340138,6,207,11,242,1,29,7,648,2,481
"LTR70_2013",33,0.912818375080519,2.87695388422743,0.822807854309573,0.0871804207341646,1438,11.5544956385596,"0.695652173913043","0.41304347826087","0.282608695652174",31.8142193608589,7,323,12,248,2,63,8,490,4,314
"LTR70_2014",45,0.865469576457626,2.63332825566862,0.691768251780972,0.0585184056815248,527,7.52530133564991,"0.818181818181818","0.5","0.318181818181818",40.0407841713367,21,108,14,154,2,9,4,71,4,185
"LTR70_2015",34,0.937007612456747,3.09965214733787,0.87899468182575,0.0911662396275843,850,16.1580314361202,"0.82089552238806","0.328358208955224","0.492537313432836",32.7290488058903,9,120,7,88,2,32,13,498,3,112
"LTR70_2016",22,0.934397514706854,2.8694371307168,0.928307253625472,0.130428960487127,492,15.6987262802183,"0.564102564102564","0.128205128205128","0.435897435897436",21.7629097626183,2,48,7,104,2,39,9,282,2,19
"LTR70_2017",35,0.935514271145698,3.02773071972059,0.851598962283374,0.0865065919920169,1148,15.705956726067,"0.642857142857143","0.476190476190476","0.166666666666667",31.3783128993217,12,158,9,153,1,23,11,684,2,130
"LTR70_2020",28,0.919351616481011,2.81331507009711,0.844280434020897,0.100475538217754,381,12.7829772205544,"0.714285714285714","0.285714285714286","0.428571428571429",28,5,23,11,97,1,37,8,149,3,75
"LTR78_2010",25,0.834456335050865,2.42671803107767,0.753902344517139,0.097068721243107,174,6.22199255890864,"NA","NA","NA",15.906297363123,4,75,11,22,2,20,5,41,3,16
"LTR78_2011",20,0.647460703011063,1.45999137145626,0.487357092736527,0.072999568572813,629,2.84488296723082,"0.714285714285714","0.285714285714286","0.428571428571429",7.8730557493493,4,45,4,332,1,12,8,33,3,207
"LTR78_2012",25,0.749806301652893,2.20963908677535,0.68646297869096,0.0883855634710139,176,4.06654343807763,"0.714285714285714","0.428571428571429","0.285714285714286",15.7099516049538,6,19,8,24,1,85,8,39,2,9
"LTR78_2013",11,0.843815077051229,2.06654000572216,0.861814120560188,0.187867273247469,49,7.21472392638037,"0.758620689655172","0.137931034482759","0.620689655172414",11,1,1,2,2,NA,NA,7,36,1,10
"LTR78_2014",31,0.817451305790899,2.27129796859145,0.661417132138669,0.0732676764061759,428,5.53604749787956,"0.894736842105263","0.710526315789474","0.184210526315789",13.6060581511814,8,155,11,180,1,45,8,41,3,7
"LTR78_2015",24,0.903891779396462,2.68217047268925,0.843966344143262,0.111757103028719,310,10.7315706923594,"0.75","0.295454545454545","0.454545454545455",16.191019617761,8,66,7,132,1,28,5,65,3,19
"LTR78_2016",19,0.838566817928122,2.25758107633783,0.766727071714336,0.11882005664936,406,6.27499618378873,"0.897435897435897","0.384615384615385","0.512820512820513",12.5544142836267,4,80,9,185,1,15,4,72,1,54
"LTR78_2017",30,0.920665373587451,2.84836190633815,0.837458573176414,0.0949453968779382,308,13.1000277085065,"0.775","0.525","0.25",17.7725156157462,6,40,13,111,2,73,8,82,1,2
"LTR78_2020",34,0.893907644259369,2.65871432761065,0.753954199819102,0.0781974802238426,1640,9.47445595087872,"0.72","0.4","0.32",15.6932877798072,10,367,12,822,2,40,6,94,4,317
"LTR787_2010",40,0.916500967406987,3.07555195376901,0.833736095750993,0.0768887988442252,3256,12.0167082028477,"NA","NA","NA",38.4127157387908,21,1415,10,750,2,71,4,270,3,750
"LTR787_2012",35,0.749781427363845,2.04538444413854,0.575297947982533,0.0584395555468153,910,4.00972389188351,"0.660714285714286","0.285714285714286","0.375",26.4217025678338,19,529,13,352,NA,NA,2,7,1,22
"LTR787_2013",53,0.88792472311347,2.75664324022721,0.694317521293014,0.0520121366080605,991,8.99455425574827,"0.533333333333333","0.416666666666667","0.116666666666667",39.0906102602002,29,260,16,696,1,2,5,14,2,19
"LTR787_2014",44,0.965392737658867,3.53764978377867,0.934850027617586,0.0804011314495152,9220,28.9833695231133,"0.74025974025974","0.311688311688312","0.428571428571429",41.6347483564349,20,3950,13,2947,1,136,8,1924,2,263
"LTR787_2015",48,0.948215938466685,3.18951522953773,0.823908451292152,0.0664482339487028,1463,19.5558907967158,"0.805194805194805","0.428571428571429","0.376623376623377",35.0152568347209,21,626,19,769,2,7,4,59,2,2
"LTR787_2016",52,0.949340544610976,3.35740136093998,0.849707484544979,0.0645654107873072,2347,19.8985999580783,"0.850574712643678","0.448275862068966","0.402298850574713",45.9324282420928,32,1271,11,680,1,8,4,82,4,306
"LTR787_2017",40,0.94485583585286,3.24865396398688,0.88066145950199,0.0812163490996721,1008,18.4481843626186,"0.835443037974684","0.341772151898734","0.493670886075949",36.6566775512586,16,550,13,290,1,1,6,112,4,55
"LTR787_2020",26,0.922355984045452,2.79047226371922,0.856473168046079,0.107325856296893,371,13.3065141527724,"0.9","0.333333333333333","0.566666666666667",26,3,49,9,105,2,79,10,83,2,55
"LTR79_2010",9,0.83,1.95690675598073,0.890626646072366,0.217434083997859,20,7.91666666666666,"NA","NA","NA",9,NA,NA,5,16,NA,NA,3,3,1,1
"LTR79_2011",20,0.660469687352839,1.77158092028222,0.591368239385591,0.0885790460141109,442,2.95829412657459,"0.884615384615385","0.653846153846154","0.230769230769231",7.08513814993235,4,67,6,286,2,43,5,22,3,24
"LTR79_2012",22,0.857063609467456,2.40071690258222,0.776669016620564,0.109123495571919,104,7.42857142857143,"0.8","0.428571428571429","0.371428571428571",9.54404384972218,6,15,7,32,1,11,5,16,3,30
"LTR79_2013",28,0.930454387790496,2.90125097201822,0.870670141391076,0.103616106143508,186,15.5,"0.888888888888889","0.511111111111111","0.377777777777778",12.000582205383,7,53,9,42,1,22,8,43,3,26
"LTR79_2014",7,0.673828125,1.40229902275616,0.720639143301111,0.200328431822308,32,3.28476821192053,"0.970588235294118","0.176470588235294","0.794117647058823",5.49583175445244,1,1,1,1,NA,NA,2,12,3,18
"LTR79_2015",29,0.933400363880111,2.95084225312431,0.876324030352915,0.101753181142218,354,15.6358858858859,"0.909090909090909","0.787878787878788","0.121212121212121",12.1363175592653,8,107,8,128,2,23,7,47,4,49
"LTR79_2016",22,0.925296157830728,2.78091970317982,0.89967049794429,0.126405441053628,298,13.96875,"0.813953488372093","0.325581395348837","0.488372093023256",11.4036676965686,8,111,7,123,NA,NA,5,34,2,30
"LTR79_2017",21,0.875046482860157,2.41987806301012,0.794830096512481,0.115232288714768,726,8.08103294746215,"0.771428571428571","0.371428571428571","0.4",9.15880213447376,4,80,6,231,2,146,7,170,2,99
"LTR79_2020",52,0.924897076001992,3.00853380785702,0.761414385477881,0.0578564193818657,4599,13.3508189973029,"0.80327868852459","0.655737704918033","0.147540983606557",11.846937863213,15,1728,18,1694,NA,NA,12,800,6,356
"LTR82_2010",31,0.948758915330838,3.1188933411914,0.90824256337292,0.100609462619077,476,20.3071672354949,"NA","NA","NA",26.4953886204039,14,176,7,119,1,1,6,122,3,58
"LTR82_2012",41,0.917059334118668,2.93132789614763,0.789355327833747,0.071495802345064,508,12.3256125574273,"0.758620689655172","0.46551724137931","0.293103448275862",29.2818501489937,20,199,11,222,1,2,4,61,5,24
"LTR82_2013",34,0.941222299168975,3.11653227136459,0.883781521942888,0.0916627138636644,152,19.0315091210614,"0.5","0.18","0.32",34,12,35,11,52,1,1,6,44,4,20
"LTR82_2014",28,0.940200124371078,2.99309223791025,0.898231854848813,0.106896151353938,665,17.1280062063615,"0.807692307692308","0.346153846153846","0.461538461538462",23.61056054488,5,160,7,154,1,19,10,210,5,122
"LTR82_2015",43,0.9203095463138,2.88398924039356,0.766773676401888,0.0670695172184548,552,12.817193426043,"0.796610169491525","0.525423728813559","0.271186440677966",27.7077755287505,15,184,15,154,1,60,5,41,6,111
"LTR82_2017",32,0.921693679513546,2.9626542600878,0.854841321779445,0.0925829456277436,367,13.1946954813359,"0.828125","0.328125","0.5",29.3773642732348,8,127,10,66,2,42,8,105,4,27
"LTR82_2019",20,0.764629490941059,1.78573903462731,0.596094334060364,0.0892869517313654,2217,4.25485818213311,"0.790697674418605","0.255813953488372","0.534883720930233",12.6077280664658,3,589,8,531,1,149,5,95,3,853
"LTR82_2020",29,0.863171525333688,2.48577101315897,0.73820986888727,0.0857162418330678,814,7.36557296767875,"0.804878048780488","0.51219512195122","0.292682926829268",21.1641489532271,5,108,7,207,2,37,11,229,4,233
"LTR86_2010",16,0.817244883147046,2.07159854441381,0.74717123668465,0.129474909025863,83,5.78741496598639,"NA","NA","NA",16,4,39,6,37,1,2,3,3,2,2
"LTR86_2012",32,0.828885263096556,2.34516667262778,0.676672065731632,0.073286458519618,262,5.95454545454546,"0.702702702702703","0.567567567567568","0.135135135135135",18.1907023555878,6,49,12,137,2,31,8,20,4,25
"LTR86_2013",29,0.909328408630242,2.75894619743679,0.819335851892726,0.0951360757736824,149,11.8304721030043,"0.644444444444444","0.288888888888889","0.355555555555556",22.6534285495647,7,55,10,50,3,18,6,20,3,6
"LTR86_2014",29,0.870177514792899,2.59190611554073,0.769729256473179,0.0893760729496802,130,8.125,"0.619047619047619","0.30952380952381","0.30952380952381",22.9865031345558,8,20,11,52,3,29,4,14,3,15
"LTR86_2015",22,0.845788589378333,2.27265139303137,0.735237845265504,0.10330233604688,117,6.80641925777332,"0.621621621621622","0.216216216216216","0.405405405405405",18.0497663313133,5,19,8,64,2,17,5,10,2,7
"LTR86_2016",33,0.868967955354663,2.64583865069638,0.756708974364889,0.0801769288089812,199,7.89619238476953,"0.58974358974359","0.435897435897436","0.153846153846154",22.5624293690964,7,73,10,30,3,33,11,49,2,14
"LTR86_2017",11,0.846141581632653,2.03716372820098,0.849563261294388,0.185196702563726,112,6.83828382838283,"0.976744186046512","0.232558139534884","0.744186046511628",10.2222765950928,1,28,4,13,NA,NA,3,24,3,47
"LTR86_2020",14,0.380154387944301,1.03157334884769,0.390887055491926,0.0736838106319781,491,1.61532677149494,"0.863636363636364","0.5","0.363636363636364",9.89521982343331,1,16,2,15,NA,NA,9,69,2,391
"LTR88_2010",10,0.838971217512725,2.02632717373211,0.880022710082467,0.202632717373211,149,6.43666082895505,"NA","NA","NA",9.40030846510868,5,47,3,57,1,21,NA,NA,1,24
"LTR88_2012",19,0.824707578913636,2.12074217740692,0.720253397136895,0.111618009337206,158,5.8809862494073,"0.925925925925926","0.62962962962963","0.296296296296296",13.7188314582269,6,58,8,45,3,42,NA,NA,2,13
"LTR88_2013",14,0.7752213673973,2.03213588596612,0.770023395536609,0.145152563283294,166,4.54379562043796,"0.862068965517241","0.344827586206897","0.517241379310345",12.5884127360633,7,39,1,9,2,78,2,20,2,20
"LTR88_2014",17,0.9189453125,2.63962537726214,0.931671941613503,0.15527208101542,256,12.9113924050633,"0.652173913043478","0.391304347826087","0.260869565217391",15.4750180454735,6,94,3,20,1,29,3,44,4,69
"LTR88_2015",12,0.830549821730156,1.98278648634041,0.797931981271639,0.165232207195034,73,6.33253012048193,"0.884615384615385","0.346153846153846","0.538461538461538",11.5045662100457,3,16,5,6,2,30,NA,NA,2,21
"LTR88_2016",11,0.670208,1.42596568538354,0.59467387986441,0.129633244125776,250,3.05716530792653,"0.789473684210526","0.368421052631579","0.421052631578947",8.00362136859904,2,4,5,131,2,95,1,17,1,3
"LTR88_2017",6,0.773645546372819,1.60593887662664,0.8962915526371,0.267656479437773,66,4.66304347826087,"0.866666666666667","0.266666666666667","0.6",6,2,10,NA,NA,2,37,1,12,1,7
"LTR88_2020",13,0.838702210562864,2.08365034178575,0.812355353420265,0.160280795521981,161,6.40796019900498,"0.8125","0.625","0.1875",10.8847321472855,1,43,4,24,2,29,4,14,2,51
"LTR92_2010",22,0.937142857142857,2.93132201279434,0.948327969293841,0.13324190967247,35,28.3333333333333,"NA","NA","NA",22,8,10,8,15,2,3,3,3,1,4
"LTR92_2012",22,0.698275862068966,1.84880177972387,0.59811594554944,0.0840364445329031,116,3.38235294117647,"0.842105263157895","0.421052631578947","0.421052631578947",10.4354072210831,10,15,5,9,3,84,NA,NA,4,8
"LTR92_2013",19,0.798991808443604,1.98586457676247,0.674445825100664,0.104519188250656,138,5.12357723577236,"0.828571428571429","0.371428571428571","0.457142857142857",9.4784901328388,5,6,9,81,1,3,3,45,1,3
"LTR92_2014",13,0.624869927159209,1.5975994038631,0.622858068996808,0.122892261835623,62,2.74057971014493,"0.933333333333333","0.366666666666667","0.566666666666667",9.70255178409773,2,4,7,46,1,4,3,8,NA,NA
"LTR92_2015",30,0.921487603305785,2.96733809101652,0.872439249487599,0.0989112697005505,66,15.5434782608696,"0.837837837837838","0.648648648648649","0.189189189189189",19.4321772903281,5,17,17,36,1,1,4,8,3,4
"LTR92_2016",25,0.878643664485425,2.46031337821036,0.764339325923237,0.0984125351284145,164,8.62322580645161,"0.804347826086957","0.347826086956522","0.456521739130435",12.2946155617417,9,35,10,92,NA,NA,3,11,3,26
"LTR92_2017",24,0.936661881586779,2.92495940610831,0.920361819607087,0.121873308587846,169,17.3121951219512,"0.934782608695652","0.456521739130435","0.478260869565217",16.5188493567643,12,80,7,44,1,10,2,12,2,23
"LTR92_2020",31,0.913689986282579,2.82273407769597,0.821999008618665,0.0910559379901926,675,11.7710219922381,"0.9","0.52","0.38",15.1675301723918,5,121,17,278,2,155,5,71,2,50
